pais,ano,litros,euros,euros_por_litro
Albânia,2021,151.0,1252.0,8.31
Albânia,2022,266.0,2270.0,8.55
Albânia,2023,963.0,8559.0,8.89
Albânia,2024,90.0,550.0,6.11
Albânia,2025,126.0,1102.0,8.75
Alemanha,2006,3008438.0,12043196.0,4.0
Alemanha,2007,4073398.0,15484645.0,3.8
Alemanha,2008,4718242.0,18407183.0,3.9
Alemanha,2009,4960267.0,18344497.0,3.7
Alemanha,2010,4087730.0,15711836.0,3.84
Alemanha,2011,3868401.0,15245678.0,3.94
Alemanha,2012,3817477.0,14690608.0,3.85
Alemanha,2013,4012237.0,16144879.0,4.02
Alemanha,2014,3976888.0,16145893.0,4.06
Alemanha,2015,3775376.0,15717290.0,4.16
Alemanha,2016,4006403.0,17064458.0,4.26
Alemanha,2017,4033016.0,17545767.0,4.35
Alemanha,2018,3772371.0,17456185.0,4.63
Alemanha,2019,3973367.0,18824435.0,4.74
Alemanha,2020,4188172.0,18702898.0,4.47
Alemanha,2021,4533714.0,21853774.0,4.82
Alemanha,2022,4354049.0,21318204.0,4.9
Alemanha,2023,4436770.0,21359378.0,4.81
Alemanha,2024,3854843.0,19033130.0,4.94
Alemanha,2025,3764503.0,18996339.0,5.05
Andorra,2006,124297.0,500153.0,4.02
Andorra,2007,109460.0,435038.0,3.97
Andorra,2008,135761.0,517213.0,3.81
Andorra,2009,88517.0,372980.0,4.21
Andorra,2010,115389.0,473259.0,4.1
Andorra,2011,106481.0,406258.0,3.82
Andorra,2012,99619.0,389352.0,3.91
Andorra,2013,73492.0,298139.0,4.06
Andorra,2014,107394.0,417229.0,3.89
Andorra,2015,85786.0,360290.0,4.2
Andorra,2016,73151.0,305069.0,4.17
Andorra,2017,64099.0,266131.0,4.15
Andorra,2018,70811.0,261434.0,3.69
Andorra,2019,59573.0,260190.0,4.37
Andorra,2020,47204.0,198446.0,4.2
Andorra,2021,42636.0,193068.0,4.53
Andorra,2022,52530.0,287940.0,5.48
Andorra,2023,54293.0,265580.0,4.89
Andorra,2024,44303.0,224699.0,5.07
Andorra,2025,45911.0,242069.0,5.27
Angola,2006,407888.0,1278854.0,3.14
Angola,2007,687584.0,2362351.0,3.44
Angola,2008,735030.0,3070737.0,4.18
Angola,2009,955888.0,3397195.0,3.55
Angola,2010,869666.0,3215197.0,3.7
Angola,2011,1296173.0,4400710.0,3.4
Angola,2012,1769354.0,5882006.0,3.32
Angola,2013,1567027.0,6642713.0,4.24
Angola,2014,2055667.0,8643988.0,4.2
Angola,2015,1398392.0,6318867.0,4.52
Angola,2016,810572.0,3593002.0,4.43
Angola,2017,905916.0,3392580.0,3.74
Angola,2018,762488.0,3262964.0,4.28
Angola,2019,742792.0,3199258.0,4.31
Angola,2020,354257.0,1549648.0,4.37
Angola,2021,510418.0,2068539.0,4.05
Angola,2022,746489.0,3588215.0,4.81
Angola,2023,523214.0,2947936.0,5.63
Angola,2024,505478.0,2823662.0,5.59
Angola,2025,606317.0,3071223.0,5.07
Anguila,2013,770.0,3095.0,4.02
Anguila,2014,5400.0,15010.0,2.78
Antilhas Holandesas,2006,11465.0,62417.0,5.44
Antilhas Holandesas,2007,12605.0,65200.0,5.17
Antilhas Holandesas,2008,13802.0,71341.0,5.17
Antilhas Holandesas,2009,12649.0,70800.0,5.6
Antilhas Holandesas,2010,9117.0,53499.0,5.87
Antilhas Holandesas,2011,14308.0,85330.0,5.96
Antilhas Holandesas,2012,12786.0,69649.0,5.45
Antilhas Holandesas,2013,13252.0,76988.0,5.81
Antilhas Holandesas,2014,8515.0,49370.0,5.8
Antilhas Holandesas,2015,2003.0,12230.0,6.11
Antígua e Barbuda,2006,1283.0,7774.0,6.06
Antígua e Barbuda,2007,1035.0,5788.0,5.59
Antígua e Barbuda,2008,1085.0,6010.0,5.54
Antígua e Barbuda,2009,1157.0,10074.0,8.71
Antígua e Barbuda,2010,468.0,2514.0,5.37
Antígua e Barbuda,2011,878.0,5996.0,6.83
Antígua e Barbuda,2012,959.0,3653.0,3.81
Antígua e Barbuda,2013,288.0,1448.0,5.03
Antígua e Barbuda,2014,1008.0,6194.0,6.14
Antígua e Barbuda,2015,432.0,2305.0,5.33
Antígua e Barbuda,2016,495.0,2742.0,5.54
Antígua e Barbuda,2018,428.0,2827.0,6.61
Antígua e Barbuda,2019,405.0,4579.0,11.31
Antígua e Barbuda,2022,2954.0,25178.0,8.52
Antígua e Barbuda,2023,900.0,6900.0,7.67
Antígua e Barbuda,2025,395.0,4111.0,10.42
Argentina,2006,2799.0,27308.0,9.76
Argentina,2007,5963.0,27948.0,4.69
Argentina,2008,3902.0,28765.0,7.37
Argentina,2009,1184.0,8471.0,7.16
Argentina,2010,4184.0,26265.0,6.28
Argentina,2011,6489.0,39596.0,6.1
Argentina,2012,1202.0,13431.0,11.18
Argentina,2013,4811.0,22058.0,4.59
Argentina,2014,347.0,7625.0,22.01
Argentina,2015,4680.0,22392.0,4.78
Argentina,2017,2796.0,25868.0,9.25
Argentina,2018,3717.0,30422.0,8.18
Argentina,2019,4176.0,55145.0,13.21
Argentina,2020,2580.0,17534.0,6.8
Argentina,2021,666.0,7326.0,11.0
Argentina,2022,4562.0,49936.0,10.95
Argentina,2023,3794.0,69549.0,18.33
Argentina,2024,423.0,6573.0,15.54
Argentina,2025,2526.0,23915.0,9.47
Argélia,2010,7200.0,13440.0,1.87
Argélia,2011,7200.0,12960.0,1.8
Argélia,2012,6750.0,13320.0,1.97
Argélia,2013,4500.0,14125.0,3.14
Argélia,2015,15246.0,54636.0,3.58
Argélia,2016,4500.0,12348.0,2.74
Argélia,2017,14850.0,49448.0,3.33
Argélia,2018,2250.0,8088.0,3.59
Argélia,2019,5400.0,21240.0,3.93
Argélia,2020,8910.0,35269.0,3.96
Argélia,2022,3555.0,17857.0,5.02
Arménia,2012,563.0,3493.0,6.21
Arménia,2013,315.0,3066.0,9.73
Arménia,2014,333.0,1627.0,4.89
Arménia,2015,432.0,2152.0,4.98
Arménia,2016,450.0,1275.0,2.83
Arménia,2017,540.0,3166.0,5.86
Arménia,2018,1080.0,3384.0,3.13
Arménia,2020,117.0,749.0,6.4
Arménia,2021,104.0,1072.0,10.36
Arménia,2022,2039.0,26673.0,13.08
Arménia,2023,1773.0,16515.0,9.31
Arménia,2024,1448.0,14699.0,10.15
Arménia,2025,1908.0,15415.0,8.08
Aruba,2007,306.0,2230.0,7.29
Aruba,2008,428.0,2408.0,5.63
Aruba,2011,648.0,2840.0,4.38
Aruba,2013,194.0,1186.0,6.13
Aruba,2014,221.0,1259.0,5.71
Aruba,2015,140.0,902.0,6.47
Aruba,2016,981.0,4783.0,4.88
Aruba,2017,72.0,344.0,4.78
Aruba,2018,671.0,7414.0,11.06
Aruba,2019,50.0,233.0,4.71
Aruba,2020,1467.0,10685.0,7.28
Aruba,2021,1371.0,7906.0,5.77
Aruba,2022,3605.0,17659.0,4.9
Aruba,2023,2549.0,14996.0,5.88
Aruba,2024,4340.0,37536.0,8.65
Aruba,2025,1980.0,11165.0,5.64
Austrália,2006,12635.0,118296.0,9.36
Austrália,2007,39089.0,308584.0,7.89
Austrália,2008,34714.0,343937.0,9.91
Austrália,2009,40660.0,329885.0,8.11
Austrália,2010,33642.0,309250.0,9.19
Austrália,2011,63670.0,542345.0,8.52
Austrália,2012,82142.0,522682.0,6.36
Austrália,2013,125724.0,1064739.0,8.47
Austrália,2014,110631.0,851252.0,7.69
Austrália,2015,62623.0,538014.0,8.59
Austrália,2016,103675.0,816592.0,7.88
Austrália,2017,78633.0,676436.0,8.6
Austrália,2018,98686.0,977701.0,9.91
Austrália,2019,94394.0,801851.0,8.49
Austrália,2020,96168.0,869915.0,9.05
Austrália,2021,58250.0,632632.0,10.86
Austrália,2022,77688.0,782738.0,10.08
Austrália,2023,70636.0,775758.0,10.98
Austrália,2024,44864.0,466190.0,10.39
Austrália,2025,68660.0,712459.0,10.38
Azerbaijão,2010,891.0,7526.0,8.45
Azerbaijão,2011,450.0,4463.0,9.92
Azerbaijão,2012,450.0,4057.0,9.02
Azerbaijão,2013,234.0,1729.0,7.39
Azerbaijão,2014,804.0,13288.0,16.53
Azerbaijão,2015,477.0,3053.0,6.4
Azerbaijão,2016,288.0,2588.0,8.99
Azerbaijão,2017,477.0,3893.0,8.16
Azerbaijão,2019,140.0,1499.0,10.75
Azerbaijão,2020,482.0,3073.0,6.38
Azerbaijão,2021,1895.0,15990.0,8.44
Azerbaijão,2022,1220.0,6271.0,5.14
Azerbaijão,2024,1424.0,10436.0,7.33
Azerbaijão,2025,2160.0,21233.0,9.83
Baamas,2006,2250.0,21943.0,9.75
Baamas,2007,1440.0,7250.0,5.03
Baamas,2008,2889.0,15011.0,5.2
Baamas,2010,819.0,3921.0,4.79
Baamas,2011,6665.0,33873.0,5.08
Baamas,2012,3942.0,20770.0,5.27
Baamas,2013,653.0,3779.0,5.79
Baamas,2014,180.0,889.0,4.94
Baamas,2023,488.0,13741.0,28.19
Baamas,2024,552.0,4009.0,7.26
Baamas,2025,428.0,3849.0,9.0
Bangladeche,2011,495.0,1717.0,3.47
Bangladeche,2014,495.0,2419.0,4.89
Bangladeche,2015,284.0,1325.0,4.68
Barbados,2007,660.0,5146.0,7.8
Barbados,2008,1373.0,9646.0,7.03
Barbados,2009,449.0,5044.0,11.25
Barbados,2010,722.0,7186.0,9.96
Barbados,2011,113.0,740.0,6.58
Barbados,2012,213.0,2590.0,12.16
Barbados,2013,90.0,612.0,6.8
Barbados,2014,234.0,3020.0,12.91
Barbados,2015,140.0,1268.0,9.09
Barbados,2018,108.0,1449.0,13.42
Barbados,2019,244.0,3324.0,13.61
Barbados,2021,774.0,6017.0,7.77
Barbados,2022,3353.0,19458.0,5.8
Barbados,2023,590.0,2444.0,4.15
Barbados,2024,1013.0,6877.0,6.79
Barbados,2025,653.0,3074.0,4.71
Barém,2006,293.0,1372.0,4.69
Barém,2007,585.0,2284.0,3.9
Barém,2008,180.0,622.0,3.45
Barém,2009,1260.0,5206.0,4.13
Barém,2010,540.0,2049.0,3.8
Barém,2011,6056.0,22303.0,3.68
Barém,2012,1137.0,6411.0,5.64
Barém,2013,1530.0,5532.0,3.62
Barém,2014,1898.0,10963.0,5.78
Barém,2015,2424.0,14301.0,5.9
Barém,2016,1383.0,7866.0,5.69
Barém,2017,1103.0,7143.0,6.48
Barém,2018,2412.0,15469.0,6.41
Barém,2019,1112.0,5967.0,5.37
Barém,2020,2150.0,13857.0,6.45
Barém,2021,1472.0,8746.0,5.94
Barém,2022,3429.0,23111.0,6.74
Barém,2023,1193.0,8126.0,6.81
Barém,2024,1725.0,12617.0,7.31
Barém,2025,2709.0,18380.0,6.78
Belize,2010,823.0,5825.0,7.08
Belize,2011,428.0,3066.0,7.17
Belize,2012,90.0,516.0,5.73
Belize,2014,23.0,570.0,25.33
Belize,2015,14504.0,40764.0,2.81
Belize,2016,16659.0,48042.0,2.88
Belize,2018,27.0,1308.0,48.44
Benim,2007,25.0,16.0,0.65
Benim,2008,5.0,90.0,17.07
Benim,2009,5.0,0.0,
Benim,2011,128.0,273.0,2.13
Benim,2012,2.0,0.0,
Benim,2013,5.0,0.0,
Benim,2015,5.0,0.0,
Benim,2016,6.0,0.0,
Benim,2024,2.0,0.0,
Benim,2025,401.0,3695.0,9.22
Bermudas,2006,10598.0,110249.0,10.4
Bermudas,2007,6436.0,67732.0,10.52
Bermudas,2008,12327.0,102960.0,8.35
Bermudas,2009,8915.0,64258.0,7.21
Bermudas,2010,9391.0,83274.0,8.87
Bermudas,2011,11328.0,92477.0,8.16
Bermudas,2012,6251.0,70099.0,11.21
Bermudas,2013,9944.0,87361.0,8.79
Bermudas,2014,5425.0,62841.0,11.58
Bermudas,2015,8574.0,72977.0,8.51
Bermudas,2016,7698.0,70079.0,9.1
Bermudas,2017,9281.0,87198.0,9.4
Bermudas,2018,17208.0,131632.0,7.65
Bermudas,2019,10332.0,69964.0,6.77
Bermudas,2020,10823.0,85869.0,7.93
Bermudas,2021,12573.0,94267.0,7.5
Bermudas,2022,11453.0,111196.0,9.71
Bermudas,2023,10446.0,104553.0,10.01
Bermudas,2024,5768.0,75491.0,13.09
Bermudas,2025,6161.0,85038.0,13.8
Bielorrússia,2007,9122.0,28988.0,3.18
Bielorrússia,2008,4227.0,12913.0,3.05
Bielorrússia,2009,4635.0,15962.0,3.44
Bielorrússia,2010,1440.0,5040.0,3.5
Bielorrússia,2011,4622.0,18827.0,4.07
Bielorrússia,2012,969.0,5734.0,5.92
Bielorrússia,2013,2408.0,8876.0,3.69
Bielorrússia,2014,6804.0,29753.0,4.37
Bielorrússia,2015,4545.0,18967.0,4.17
Bielorrússia,2016,18140.0,81212.0,4.48
Bielorrússia,2017,23405.0,126534.0,5.41
Bielorrússia,2018,22608.0,105137.0,4.65
Bielorrússia,2019,35708.0,172850.0,4.84
Bielorrússia,2020,43789.0,198037.0,4.52
Bielorrússia,2021,39384.0,174344.0,4.43
Bielorrússia,2022,15260.0,82745.0,5.42
Bielorrússia,2023,26753.0,102897.0,3.85
Bielorrússia,2024,30722.0,105191.0,3.42
Bielorrússia,2025,27072.0,111418.0,4.12
Bolívia,2007,1949.0,8951.0,4.59
Bolívia,2008,2975.0,17717.0,5.96
Bolívia,2009,3389.0,26244.0,7.75
Bolívia,2010,4298.0,29158.0,6.78
Bolívia,2011,608.0,4163.0,6.85
Bolívia,2012,1845.0,16277.0,8.82
Bolívia,2013,506.0,5552.0,10.98
Bolívia,2014,527.0,3490.0,6.63
Bolívia,2015,387.0,3192.0,8.25
Bolívia,2016,1026.0,5913.0,5.76
Bolívia,2017,416.0,4534.0,10.89
Bolívia,2018,707.0,4361.0,6.17
Bolívia,2019,1620.0,12697.0,7.84
Bolívia,2020,2295.0,19137.0,8.34
Bolívia,2022,1800.0,11583.0,6.43
Bolívia,2023,810.0,9481.0,11.71
Bolívia,2024,270.0,1426.0,5.28
Bonaire Santo Eustáq,2020,146.0,1020.0,6.97
Bonaire Santo Eustáq,2022,567.0,5041.0,8.89
Brasil,2006,1517492.0,5435020.0,3.58
Brasil,2007,1783229.0,6799876.0,3.81
Brasil,2008,1920231.0,7143983.0,3.72
Brasil,2009,1723279.0,7399952.0,4.29
Brasil,2010,2080179.0,8735479.0,4.2
Brasil,2011,2467843.0,10075391.0,4.08
Brasil,2012,2191628.0,8510187.0,3.88
Brasil,2013,1996600.0,7996749.0,4.01
Brasil,2014,2072490.0,8201009.0,3.96
Brasil,2015,2135522.0,8364132.0,3.92
Brasil,2016,2099206.0,7510993.0,3.58
Brasil,2017,2681569.0,9483759.0,3.54
Brasil,2018,2395854.0,9635848.0,4.02
Brasil,2019,2217563.0,9240971.0,4.17
Brasil,2020,2215868.0,9192060.0,4.15
Brasil,2021,2356237.0,9922246.0,4.21
Brasil,2022,1976452.0,9405666.0,4.76
Brasil,2023,2179554.0,10432352.0,4.79
Brasil,2024,1789866.0,9754858.0,5.45
Brasil,2025,2052905.0,10594996.0,5.16
Bulgária,2006,2151.0,10524.0,4.89
Bulgária,2007,2165.0,17412.0,8.04
Bulgária,2008,10769.0,41698.0,3.87
Bulgária,2009,1566.0,6476.0,4.14
Bulgária,2010,4392.0,22549.0,5.13
Bulgária,2011,1098.0,7123.0,6.49
Bulgária,2012,3429.0,23068.0,6.73
Bulgária,2013,7279.0,40484.0,5.56
Bulgária,2014,2797.0,17766.0,6.35
Bulgária,2015,5292.0,36397.0,6.88
Bulgária,2016,4192.0,28410.0,6.78
Bulgária,2017,10586.0,82160.0,7.76
Bulgária,2018,8367.0,65600.0,7.84
Bulgária,2019,10546.0,86383.0,8.19
Bulgária,2020,9488.0,85258.0,8.99
Bulgária,2021,11701.0,85980.0,7.35
Bulgária,2022,9256.0,62091.0,6.71
Bulgária,2023,12053.0,92086.0,7.64
Bulgária,2024,22135.0,153639.0,6.94
Bulgária,2025,14828.0,111536.0,7.52
Burquina Faso,2019,2160.0,11988.0,5.55
Burundi,2024,45.0,290.0,6.44
Burundi,2025,272.0,1692.0,6.22
Bélgica,2006,11527512.0,41430539.0,3.59
Bélgica,2007,11875449.0,42675576.0,3.59
Bélgica,2008,11217725.0,41143947.0,3.67
Bélgica,2009,10842499.0,39691077.0,3.66
Bélgica,2010,11130310.0,40554322.0,3.64
Bélgica,2011,9967186.0,36784552.0,3.69
Bélgica,2012,9831654.0,36813145.0,3.74
Bélgica,2013,8674881.0,34272177.0,3.95
Bélgica,2014,9356664.0,36696887.0,3.92
Bélgica,2015,9332886.0,35972382.0,3.85
Bélgica,2016,8316043.0,32919816.0,3.96
Bélgica,2017,7941879.0,31698390.0,3.99
Bélgica,2018,8506147.0,33773721.0,3.97
Bélgica,2019,8138242.0,32912377.0,4.04
Bélgica,2020,8295402.0,33699832.0,4.06
Bélgica,2021,8998954.0,36859947.0,4.1
Bélgica,2022,8116975.0,33057740.0,4.07
Bélgica,2023,6656723.0,28969817.0,4.35
Bélgica,2024,6686648.0,29330582.0,4.39
Bélgica,2025,6401829.0,28274343.0,4.42
Cabo Verde,2006,44711.0,96581.0,2.16
Cabo Verde,2007,39135.0,111940.0,2.86
Cabo Verde,2008,67665.0,156294.0,2.31
Cabo Verde,2009,46262.0,124703.0,2.7
Cabo Verde,2010,50582.0,146100.0,2.89
Cabo Verde,2011,44672.0,118927.0,2.66
Cabo Verde,2012,48332.0,108613.0,2.25
Cabo Verde,2013,39026.0,109187.0,2.8
Cabo Verde,2014,26087.0,79740.0,3.06
Cabo Verde,2015,34427.0,111363.0,3.23
Cabo Verde,2016,35975.0,123062.0,3.42
Cabo Verde,2017,19348.0,60742.0,3.14
Cabo Verde,2018,22718.0,75152.0,3.31
Cabo Verde,2019,23685.0,73330.0,3.1
Cabo Verde,2020,6947.0,24809.0,3.57
Cabo Verde,2021,15180.0,62965.0,4.15
Cabo Verde,2022,18004.0,67254.0,3.74
Cabo Verde,2023,25848.0,98571.0,3.81
Cabo Verde,2024,20169.0,84393.0,4.18
Cabo Verde,2025,22680.0,91614.0,4.04
Camarões,2007,486.0,3515.0,7.23
Camarões,2014,1139.0,4361.0,3.83
Camarões,2015,1139.0,4361.0,3.83
Camarões,2016,2.0,0.0,
Camarões,2023,2.0,0.0,
Camboja,2006,144.0,980.0,6.81
Camboja,2007,495.0,4873.0,9.84
Camboja,2008,531.0,4882.0,9.19
Camboja,2010,270.0,3071.0,11.37
Camboja,2011,171.0,1355.0,7.92
Camboja,2012,162.0,1214.0,7.49
Camboja,2013,14228.0,51743.0,3.64
Camboja,2014,135.0,833.0,6.17
Camboja,2015,146.0,1250.0,8.59
Camboja,2016,752.0,5111.0,6.8
Camboja,2018,387.0,2533.0,6.55
Camboja,2019,90.0,462.0,5.13
Camboja,2020,180.0,1062.0,5.9
Camboja,2021,450.0,4933.0,10.96
Camboja,2022,495.0,5785.0,11.69
Camboja,2023,455.0,3935.0,8.64
Camboja,2024,810.0,6029.0,7.44
Canadá,2006,3006111.0,19634743.0,6.53
Canadá,2007,3277048.0,22216776.0,6.78
Canadá,2008,3017818.0,19032028.0,6.31
Canadá,2009,2949696.0,17936371.0,6.08
Canadá,2010,2984703.0,20558743.0,6.89
Canadá,2011,2831209.0,19922628.0,7.04
Canadá,2012,2811238.0,19912607.0,7.08
Canadá,2013,2957691.0,21066286.0,7.12
Canadá,2014,2966818.0,18532177.0,6.25
Canadá,2015,3254684.0,19858666.0,6.1
Canadá,2016,3538690.0,21243016.0,6.0
Canadá,2017,3799018.0,22750012.0,5.99
Canadá,2018,4036104.0,23091832.0,5.72
Canadá,2019,3965958.0,22428183.0,5.66
Canadá,2020,4339919.0,23621447.0,5.44
Canadá,2021,3901610.0,23465575.0,6.01
Canadá,2022,3661437.0,23415850.0,6.4
Canadá,2023,3163512.0,20724614.0,6.55
Canadá,2024,3117526.0,20539358.0,6.59
Canadá,2025,3102966.0,19802976.0,6.38
Catar,2006,765.0,5297.0,6.92
Catar,2007,1332.0,22346.0,16.78
Catar,2008,5076.0,50943.0,10.04
Catar,2009,5121.0,36646.0,7.16
Catar,2010,5229.0,52239.0,9.99
Catar,2011,8096.0,91289.0,11.28
Catar,2012,7254.0,70850.0,9.77
Catar,2013,13919.0,210546.0,15.13
Catar,2014,7542.0,42993.0,5.7
Catar,2015,9324.0,49435.0,5.3
Catar,2016,20682.0,122639.0,5.93
Catar,2017,9963.0,47048.0,4.72
Catar,2018,14571.0,211471.0,14.51
Catar,2019,18230.0,274146.0,15.04
Catar,2020,9203.0,44031.0,4.78
Catar,2021,14745.0,167203.0,11.34
Catar,2022,22397.0,244223.0,10.9
Catar,2023,17622.0,379776.0,21.55
Catar,2024,21371.0,494653.0,23.15
Catar,2025,15075.0,195748.0,12.98
Cazaquistão,2006,203.0,3437.0,16.97
Cazaquistão,2007,1346.0,14717.0,10.94
Cazaquistão,2008,2480.0,29390.0,11.85
Cazaquistão,2009,2010.0,22303.0,11.1
Cazaquistão,2010,9923.0,64079.0,6.46
Cazaquistão,2011,12713.0,100921.0,7.94
Cazaquistão,2012,1890.0,9635.0,5.1
Cazaquistão,2013,10391.0,56874.0,5.47
Cazaquistão,2014,2601.0,21087.0,8.11
Cazaquistão,2015,13676.0,76069.0,5.56
Cazaquistão,2016,1760.0,12603.0,7.16
Cazaquistão,2017,9558.0,29344.0,3.07
Cazaquistão,2018,12218.0,53285.0,4.36
Cazaquistão,2019,3119.0,17124.0,5.49
Cazaquistão,2020,6467.0,29603.0,4.58
Cazaquistão,2021,4205.0,31654.0,7.53
Cazaquistão,2022,2261.0,19621.0,8.68
Cazaquistão,2023,6120.0,48058.0,7.85
Cazaquistão,2024,3362.0,27945.0,8.31
Cazaquistão,2025,3731.0,29542.0,7.92
Chile,2006,698.0,6469.0,9.27
Chile,2007,7673.0,41034.0,5.35
Chile,2008,2565.0,20926.0,8.16
Chile,2009,3339.0,21452.0,6.42
Chile,2010,4266.0,27014.0,6.33
Chile,2011,7164.0,42857.0,5.98
Chile,2012,11984.0,70532.0,5.89
Chile,2013,4280.0,32301.0,7.55
Chile,2014,9729.0,57245.0,5.88
Chile,2015,6710.0,42012.0,6.26
Chile,2016,16775.0,102845.0,6.13
Chile,2017,4807.0,36687.0,7.63
Chile,2018,12983.0,82106.0,6.32
Chile,2019,14453.0,102758.0,7.11
Chile,2020,7010.0,43712.0,6.24
Chile,2021,12600.0,73313.0,5.82
Chile,2022,13590.0,101257.0,7.45
Chile,2023,8861.0,60176.0,6.79
Chile,2024,11291.0,79093.0,7.01
Chile,2025,8526.0,72021.0,8.45
China,2006,34376.0,152872.0,4.45
China,2007,65096.0,239436.0,3.68
China,2008,65224.0,323389.0,4.96
China,2009,107653.0,468616.0,4.35
China,2010,92718.0,548236.0,5.91
China,2011,194220.0,989145.0,5.09
China,2012,232335.0,1410531.0,6.07
China,2013,294074.0,2713471.0,9.23
China,2014,305194.0,1536022.0,5.03
China,2015,476758.0,2057272.0,4.32
China,2016,745219.0,3049625.0,4.09
